,stock_a,stock_b,0
60285,GS,SWK,0.7599892245670161
60286,GS,SBUX,-0.31540556750379
60287,GS,STT,0.8726503624552235
60288,GS,SRCL,0.922721701133388
60289,GS,SYK,0.865706768737527
60290,GS,SYF,0.9563561224395989
60291,GS,SNPS,0.7656623407961058
60292,GS,SYY,0.9304388637896067
60293,GS,TROW,0.8757857177624566
60294,GS,TPR,0.899475351859024
60295,GS,TGT,0.9165617160509124
60296,GS,TEL,0.9298912960648256
60297,GS,FTI,0.22264516735121034
60298,GS,TXN,0.8618509685449818
60299,GS,TXT,0.7496315812983163
60300,GS,BK,0.9741593737406963
60301,GS,CLX,0.8988739028593927
60302,GS,COO,0.9390778592358653
60303,GS,HSY,0.10047013896870305
60304,GS,MOS,-0.46148811397542494
60305,GS,TRV,0.9062423786512812
60306,GS,DIS,0.7938051342179334
60307,GS,TMO,0.9014799623178045
60308,GS,TJX,0.8405861854813054
60309,GS,TSCO,0.8535873556744004
60310,GS,TDG,0.9036454791899527
60311,GS,TRIP,0.8768020134932036
60312,GS,FOXA,-0.10309048250760072
60313,GS,FOX,-0.1752964986493624
60314,GS,TSN,0.9313833714203485
60315,GS,USB,0.9491883064007556
60316,GS,UDR,0.6731089790669001
60317,GS,ULTA,0.9139403429922797
60318,GS,UAA,0.5553630397310714
60319,GS,UA,0.6481641813244303
60320,GS,UNP,0.9531985202071913
60321,GS,UAL,0.8153398002381049
60322,GS,UNH,-0.5474886277578647
60323,GS,UPS,0.28417143674499984
60324,GS,URI,0.9343922916765871
60325,GS,UHS,0.9427173550878967
60326,GS,UNM,0.28286184005372267
60327,GS,VFC,-0.11459152264083725
60328,GS,VLO,0.6342537286533337
60329,GS,VTR,0.4540591698499901
60330,GS,VRSN,-0.5744789303896851
60331,GS,VRSK,0.2819511623352572
60332,GS,VZ,0.8835769299253331
60333,GS,VRTX,0.8392425945980261
60334,GS,V,0.926805309080023
60335,GS,VNO,0.8344168427412781
60336,GS,VMC,0.8099492114175488
60337,GS,WMT,0.5157720789422615
60338,GS,WBA,0.2151525733633397
60339,GS,WM,0.8603099408375448
60340,GS,WAT,0.9461528692114057
60341,GS,WEC,-0.19437860448085997
60342,GS,WFC,0.9182628587356193
60343,GS,WDC,0.8816273678661847
60344,GS,WU,0.30091825791401927
60345,GS,WRK,0.8703738013882807
60346,GS,WY,0.9509371788788674
60347,GS,WHR,-0.3051695658053713
60348,GS,WMB,0.34998798425905325
60349,GS,WYNN,0.6758563812521889
60350,GS,XEL,-0.26238667388060044
60351,GS,XRX,0.8443183478792151
60352,GS,XYL,0.9429286806822579
60353,GS,YUM,0.8707958250995914
60354,GS,ZBH,0.958085807613563
60355,GS,ZION,0.8784532564166927
60356,GS,ZTS,0.6247735933564105
60357,GT,GWW,0.018965518308259655
60358,GT,HAL,-0.32058809568083535
60359,GT,HBI,-0.29798549173668093
60360,GT,HOG,0.05344606448515925
60361,GT,HIG,-0.054363441927339815
60362,GT,HAS,-0.31132797346278507
60363,GT,HCA,-0.01798415415896417
60364,GT,HCP,-0.04930201073726608
60365,GT,HP,-0.4979338263062058
60366,GT,HSIC,0.08926591478031443
60367,GT,HES,-0.4229635491254197
60368,GT,HPE,0.08405357965298971
60369,GT,HLT,0.11089615684361086
60370,GT,HOLX,0.11346361782419659
60371,GT,HD,0.1582641159263599
60372,GT,HON,0.5678815306592861
60373,GT,HRL,-0.2999956339981388
60374,GT,HST,0.227203061141506
60375,GT,HPQ,0.5262221191449198
60376,GT,HUM,0.10933566924582624
60377,GT,HBAN,0.3109244644782559
60378,GT,HII,0.02613677337259485
60379,GT,IDXX,0.3100177057387736
60380,GT,ITW,0.34968394242337153
60381,GT,ILMN,-0.05283868489624455
60382,GT,INCY,0.25810991446754955
60383,GT,IR,0.021143930388230828
60384,GT,INTC,0.6153158528626523
60385,GT,ICE,0.0014098913253264278
60386,GT,IBM,0.06174501365677536
60387,GT,IP,0.3330824274938884
60388,GT,IPG,0.4765166458296581
60389,GT,IFF,0.5011167938343519
60390,GT,INTU,0.2242251425282827
60391,GT,ISRG,0.09858734865541527
60392,GT,IVZ,0.5287852093298743
60393,GT,IQV,0.03721245823722439
60394,GT,IRM,0.018332123225842118
60395,GT,JBHT,0.15496300855150408
60396,GT,SJM,0.3131425391311441
60397,GT,JNJ,0.042685575744478836
60398,GT,JCI,0.0071013257101430445
60399,GT,JPM,0.07433164774093942
60400,GT,JNPR,-0.008328584169414881
60401,GT,K,0.3470814028123476
60402,GT,KEY,0.39927157642638617
60403,GT,KMB,0.0925819525943664
60404,GT,KIM,0.6943970429291128
60405,GT,KMI,0.37527493443487564
60406,GT,KLAC,0.03034236790842678
60407,GT,KSS,0.4003747222832008
60408,GT,KHC,0.616380040684869
60409,GT,KR,-0.20875096791203948
60410,GT,LH,0.6000002296292696
60411,GT,LRCX,0.012226120528287898
60412,GT,LEG,0.46590598627009633
60413,GT,LEN,0.2696725076709225
60414,GT,LLY,-0.3168156190085969
60415,GT,LNC,0.29658569214771074
60416,GT,LKQ,-0.3786599136460906
60417,GT,LMT,0.4056016696035024
60418,GT,L,0.11637091832312249
60419,GT,LOW,0.0158981205837973
60420,GT,LYB,-0.007244045519902275
60421,GT,MTB,0.341132772666679
60422,GT,MAC,0.21817570008799606
60423,GT,M,0.3545856097086764
60424,GT,MRO,-0.3522573093803894
60425,GT,MPC,-0.20021109700666723
60426,GT,MAR,0.10582924309059752
60427,GT,MMC,-0.18942889895421788
60428,GT,MLM,-0.024739388084122942
60429,GT,MAS,0.1390724033441966
60430,GT,MA,-0.022885092225849057
60431,GT,MAT,-0.5293172650458684
60432,GT,MKC,0.2670035802897092
60433,GT,MCD,0.49319992902120446
60434,GT,MCK,-0.23925510435295247
60435,GT,MDT,0.3282063248172546
60436,GT,MRK,-0.12855241467612372
60437,GT,MET,0.12449573525529915
60438,GT,MTD,0.15494604881734944
60439,GT,MGM,0.4899326295311092
60440,GT,MCHP,0.5707506936197632
60441,GT,MU,0.1489896124352527
60442,GT,MSFT,0.18698737867203613
60443,GT,MAA,0.27581664990666205
60444,GT,MHK,0.020841969106546017
60445,GT,TAP,0.14499102089136082
60446,GT,MDLZ,0.48795431355235697
60447,GT,MNST,0.2557999806536328
60448,GT,MCO,0.5383152121434837
60449,GT,MS,0.40971969101241174
60450,GT,MSI,0.30237710260750006
60451,GT,NDAQ,0.38424540206929103
60452,GT,NOV,0.36728032985889675
60453,GT,NAVI,0.6589183481864231
60454,GT,NTAP,0.15018299209083846
60455,GT,NFLX,0.036989157800194176
60456,GT,NWL,0.6939480628315869
60457,GT,NEM,0.45408511737600515
60458,GT,NWSA,0.02034078882915412
60459,GT,NWS,0.04319076127455351
60460,GT,NEE,0.5710284352978164
60461,GT,NKE,0.5392009740660564
60462,GT,NI,0.3134645313649547
60463,GT,JWN,0.16324925390191833
60464,GT,NSC,0.14041645829531652
60465,GT,NTRS,0.5087065310595673
60466,GT,NOC,0.0786986475556708
60467,GT,NCLH,0.32140813225061887
60468,GT,NRG,0.10785739594485655
60469,GT,NUE,0.11866015174206726
60470,GT,NVDA,-0.2193784618710256
60471,GT,ORLY,-0.06072335658738147
60472,GT,OXY,-0.4692714471700296
60473,GT,OMC,0.2535868505796279
60474,GT,OKE,-0.08897689345363599
60475,GT,ORCL,0.02361849133816683
60476,GT,PCAR,-0.016904718990659373
60477,GT,PKG,0.0124974952869098
60478,GT,PH,0.02865638563517442
60479,GT,PDCO,-0.014904735942550502
60480,GT,PAYX,0.4102360112434344
60481,GT,PYPL,0.4391799689921887
60482,GT,PNR,0.039448964656473864
60483,GT,PEP,0.5051796051143284
60484,GT,PRGO,0.4789074483663965
60485,GT,PFE,-0.27049419676676495
60486,GT,PCG,0.7179361012481152
60487,GT,PM,0.44337167276137407
60488,GT,PSX,0.07271352437446892
60489,GT,PNW,0.09887096164712783
60490,GT,PXD,-0.3563332506808271
60491,GT,PNC,0.4265490984310307
60492,GT,RL,-0.0976135562340673
60493,GT,PPG,0.6111209239967197
60494,GT,PPL,0.4454526623927298
60495,GT,PX,0.17942468138816098
60496,GT,PFG,0.26362612838229316
60497,GT,PG,-0.2257944388097105
60498,GT,PGR,-0.14008553495829884
60499,GT,PLD,0.2921540428444443
60500,GT,PRU,0.13227300444382353
60501,GT,PEG,0.07229763935911589
60502,GT,PSA,0.39339269270641253
60503,GT,PHM,0.296791872377241
60504,GT,PVH,0.19988425179644345
60505,GT,QRVO,0.146453181444141
60506,GT,QCOM,0.13545946386706512
60507,GT,PWR,0.04209805872638364
60508,GT,DGX,0.6846679475654569
60509,GT,RRC,-0.4605361869535986
60510,GT,RJF,0.11043588246714678
60511,GT,O,0.7375964341263773
60512,GT,REG,0.7437573527816725
60513,GT,REGN,-0.07660657981663099
60514,GT,RF,0.3330857418374486
60515,GT,RSG,0.03096735110804119
60516,GT,RMD,0.22089093515971658
60517,GT,RHI,0.7274275551042949
60518,GT,ROK,0.3675438430234576
60519,GT,ROP,0.4429797692461089
60520,GT,ROST,0.21081135916675883
60521,GT,RCL,0.4353360689534324
60522,GT,SPGI,0.5828752436959584
60523,GT,CRM,0.13402050334475119
60524,GT,SBAC,0.8273543617098124
60525,GT,SLB,-0.27225234818779415
60526,GT,STX,0.2320875401024827
60527,GT,SEE,0.3957613482276928
60528,GT,SRE,0.6432976569861576
60529,GT,SHW,0.1907665267825187
60530,GT,SIG,0.38366366171812105
60531,GT,SPG,0.26414197290963565
60532,GT,SWKS,0.4353118417548756
60533,GT,SLG,0.22796055222934167
60534,GT,SNA,0.5725226625450494
60535,GT,SO,0.6512867963248709
60536,GT,LUV,-0.009318847511096738
60537,GT,SWK,0.7344591483604683
60538,GT,SBUX,0.3424122765797817
60539,GT,STT,0.6150669257920478
60540,GT,SRCL,0.2340178854357823
60541,GT,SYK,-0.054859157116134184
60542,GT,SYF,0.14950669855332083
60543,GT,SNPS,0.21673941140943412
60544,GT,SYY,0.17610159765715858
60545,GT,TROW,0.06174684932337555
60546,GT,TPR,-0.050094389735223836
60547,GT,TGT,0.16359261453068397
60548,GT,TEL,0.3398888311971549
60549,GT,FTI,-0.2713258886120761
60550,GT,TXN,0.2565504120120669
60551,GT,TXT,-0.14279731478359667
60552,GT,BK,0.25884816577194847
60553,GT,CLX,0.2549285512606052
60554,GT,COO,0.14136689685093187
60555,GT,HSY,-0.21649667929435032
60556,GT,MOS,0.40439829910595193
60557,GT,TRV,0.01587093891404006
60558,GT,DIS,-0.07755079441053439
60559,GT,TMO,0.04621896429241899
60560,GT,TJX,-0.10554012733234787
60561,GT,TSCO,-0.0957588515898581
60562,GT,TDG,0.06519240670144784
60563,GT,TRIP,-0.0545805014159502
60564,GT,FOXA,0.16168071248983787
60565,GT,FOX,0.3329510524835005
60566,GT,TSN,0.21928521026107992
60567,GT,USB,0.47675312800219855
60568,GT,UDR,0.248076039429641
60569,GT,ULTA,0.10774191368673837
60570,GT,UAA,0.41439027307612786
60571,GT,UA,0.423972139726673
60572,GT,UNP,0.2648468542557758
60573,GT,UAL,0.10632846105171367
60574,GT,UNH,0.2818015670559588
60575,GT,UPS,0.4176840364167083
60576,GT,URI,0.06488695556579047
60577,GT,UHS,0.07912816293074475
60578,GT,UNM,-0.5288761748756176
60579,GT,VFC,0.5139377515933778
60580,GT,VLO,-0.19150978564495297
60581,GT,VTR,0.7868785048279263
60582,GT,VRSN,0.44307658087184326
60583,GT,VRSK,0.15684114221488685
60584,GT,VZ,0.3339359741080769
60585,GT,VRTX,0.08010398917964684
60586,GT,V,0.10715547756852596
60587,GT,VNO,0.6053362019887325
60588,GT,VMC,-0.16565649762816384
60589,GT,WMT,-0.4680130309463591
60590,GT,WBA,0.46238522362220597
60591,GT,WM,-0.07398159782902593
60592,GT,WAT,0.19419339046256756
60593,GT,WEC,0.4124824738909321
60594,GT,WFC,0.07023804918410242
60595,GT,WDC,0.06771240724523174
60596,GT,WU,-0.46625237718092066
60597,GT,WRK,0.09021252475004583
60598,GT,WY,0.3074621672196022
60599,GT,WHR,0.0764188111405593
60600,GT,WMB,0.06411898296192498
60601,GT,WYNN,-0.3415083875290195
60602,GT,XEL,0.5141436312794754
60603,GT,XRX,0.18541317976301813
60604,GT,XYL,0.08588298882861366
60605,GT,YUM,0.03837944650465598
60606,GT,ZBH,0.21965891020023856
60607,GT,ZION,0.517612144942768
60608,GT,ZTS,0.45228937202997815
60609,GWW,HAL,-0.5212648255557024
60610,GWW,HBI,0.7944303849899874
60611,GWW,HOG,0.8551465343270259
60612,GWW,HIG,0.9800077463878064
60613,GWW,HAS,-0.00943099340437798
60614,GWW,HCA,0.9536222286445868
60615,GWW,HCP,0.774979136871566
60616,GWW,HP,-0.003167921741047118
60617,GWW,HSIC,0.6041380874135099
60618,GWW,HES,-0.11432864252695177
60619,GWW,HPE,0.13956729037525475
60620,GWW,HLT,0.9782169922311408
60621,GWW,HOLX,0.8928243682903622
60622,GWW,HD,0.9296288022267228
60623,GWW,HON,0.634032642043872
60624,GWW,HRL,-0.12430654848034252
60625,GWW,HST,0.8918058929767692
60626,GWW,HPQ,0.6620240256747871
60627,GWW,HUM,-0.9440535172737364
60628,GWW,HBAN,0.8676088095515404
60629,GWW,HII,0.9670907982337005
60630,GWW,IDXX,0.7880898096210166
60631,GWW,ITW,0.8515816802549254
60632,GWW,ILMN,0.47975038445523066
60633,GWW,INCY,0.295300913911976
60634,GWW,IR,0.9844142181531396
60635,GWW,INTC,0.5099703208091441
60636,GWW,ICE,0.9290969064194049
60637,GWW,IBM,0.9714961471790687
60638,GWW,IP,0.42033561913983913
60639,GWW,IPG,0.765363538669638
60640,GWW,IFF,0.7992395113767781
60641,GWW,INTU,0.8988944822902611
60642,GWW,ISRG,0.9442691445306589
60643,GWW,IVZ,0.5188407090199876
60644,GWW,IQV,0.8729460332922994
60645,GWW,IRM,0.9119316632114577
60646,GWW,JBHT,0.6943730923519619
60647,GWW,SJM,0.5719899253334629
60648,GWW,JNJ,0.5193961224249358
60649,GWW,JCI,0.8533272207218301
60650,GWW,JPM,0.9527981018058498
60651,GWW,JNPR,0.8893154638078186
60652,GWW,K,0.7086645424516627
60653,GWW,KEY,0.8459428169914076
60654,GWW,KMB,0.5148227614826906
60655,GWW,KIM,0.4447112182241392
60656,GWW,KMI,0.4899078522853426
60657,GWW,KLAC,0.9730806425757595
60658,GWW,KSS,0.7163185154851155
60659,GWW,KHC,0.5509060405700379
60660,GWW,KR,0.7686583694006389
60661,GWW,LH,0.5242635282193858
60662,GWW,LRCX,0.975558983722877
60663,GWW,LEG,-0.7243225171419544
60664,GWW,LEN,0.9168822921726687
60665,GWW,LLY,0.9128416907500909
60666,GWW,LNC,0.7893420325273153
60667,GWW,LKQ,0.6135769009837099
60668,GWW,LMT,-0.17023706669305455
60669,GWW,L,0.9621255613062186
60670,GWW,LOW,0.9117332684236602
60671,GWW,LYB,0.8148366342774308
60672,GWW,MTB,0.8020738347398925
60673,GWW,MAC,0.8659811568014669
60674,GWW,M,0.8137909851805922
60675,GWW,MRO,-0.30938080506787236
60676,GWW,MPC,0.8646316933722645
60677,GWW,MAR,0.9587172384354347
60678,GWW,MMC,0.7375289922006051
60679,GWW,MLM,0.9665351304628602
60680,GWW,MAS,0.9541944528437719
60681,GWW,MA,0.9682323284730043
60682,GWW,MAT,-0.20311849353879993
60683,GWW,MKC,0.619050799257256
60684,GWW,MCD,0.6720864748098755
60685,GWW,MCK,0.9293112544038339
60686,GWW,MDT,0.7808543508886328
60687,GWW,MRK,0.8952811284055082
60688,GWW,MET,0.8874358529706067
60689,GWW,MTD,0.8893269752697582
60690,GWW,MGM,0.7775744358262726
60691,GWW,MCHP,0.6240200171447058
60692,GWW,MU,0.8719265914893333
60693,GWW,MSFT,0.9597353270660846
60694,GWW,MAA,0.18110645507588644
60695,GWW,MHK,0.9420969769410079
60696,GWW,TAP,0.7694299066347945
60697,GWW,MDLZ,0.663890106261488
60698,GWW,MNST,0.7851713482820671
60699,GWW,MCO,0.8073750796661241
60700,GWW,MS,0.680492002199722
60701,GWW,MSI,0.8988536963868942
60702,GWW,NDAQ,0.8607092492708576
60703,GWW,NOV,-0.5827035304934334
60704,GWW,NAVI,-0.2683891163229
60705,GWW,NTAP,0.8560475506364656
60706,GWW,NFLX,0.971381542025966
60707,GWW,NWL,0.2127445361756665
60708,GWW,NEM,-0.6495506434778875
60709,GWW,NWSA,0.920805110711829
60710,GWW,NWS,0.9132986876645623
60711,GWW,NEE,0.38852575207590534
60712,GWW,NKE,-0.22455745335404886
60713,GWW,NI,0.5201575353697963
60714,GWW,JWN,0.8240662634077431
60715,GWW,NSC,0.9360023208244479
60716,GWW,NTRS,0.7512178696071286
60717,GWW,NOC,-0.2727908530601287
60718,GWW,NCLH,0.6483174125644566
60719,GWW,NRG,0.9228576559950907
60720,GWW,NUE,0.9361273374076284
60721,GWW,NVDA,0.9411034308484821
60722,GWW,ORLY,0.945587472436167
60723,GWW,OXY,-0.11800255800935462
60724,GWW,OMC,0.9018826208827537
60725,GWW,OKE,0.8277232066726787
60726,GWW,ORCL,0.6643420926134012
60727,GWW,PCAR,0.9640378778245222
60728,GWW,PKG,0.900708392774205
60729,GWW,PH,0.987001753753783
60730,GWW,PDCO,-0.5065231510242387
60731,GWW,PAYX,0.5529668335960877
60732,GWW,PYPL,0.6781962691381611
60733,GWW,PNR,0.9323127682857322
60734,GWW,PEP,0.511914159869968
60735,GWW,PRGO,0.20547867783833107
60736,GWW,PFE,-0.8220839665077144
60737,GWW,PCG,0.01025223283276932
60738,GWW,PM,-0.03121067429773383
60739,GWW,PSX,0.9474978943670603
60740,GWW,PNW,-0.5605636516621992
60741,GWW,PXD,0.20204527246929063
60742,GWW,PNC,0.7900086557343192
60743,GWW,RL,0.9409053472777507
60744,GWW,PPG,0.5610077258005669
60745,GWW,PPL,0.670287862435141
60746,GWW,PX,-0.7621387385610485
60747,GWW,PFG,0.8843035556880222
60748,GWW,PG,0.8600015090309872
60749,GWW,PGR,0.9441491406457111
60750,GWW,PLD,0.7745881731117223
60751,GWW,PRU,0.9248001689399987
60752,GWW,PEG,0.31805096364019825
60753,GWW,PSA,0.5404504225350787
60754,GWW,PHM,0.9118878505575649
60755,GWW,PVH,0.9016635866284113
60756,GWW,QRVO,0.8490199500611669
60757,GWW,QCOM,0.9538766487259557
60758,GWW,PWR,0.9040558442155947
60759,GWW,DGX,-0.0782926068554678
60760,GWW,RRC,-0.34050330421785713
60761,GWW,RJF,0.9496853119839441
60762,GWW,O,0.22822549844034548
60763,GWW,REG,0.06988537610247328
60764,GWW,REGN,0.8934536153433758
60765,GWW,RF,0.7632352693070679
60766,GWW,RSG,0.9842539239234909
60767,GWW,RMD,0.9140281064696928
60768,GWW,RHI,0.3326772982547388
60769,GWW,ROK,0.14302498388696921
60770,GWW,ROP,0.8593530206575538
60771,GWW,ROST,0.9388979300621525
60772,GWW,RCL,0.8364270111598544
60773,GWW,SPGI,0.7172476265764508
60774,GWW,CRM,0.9490972994853224
60775,GWW,SBAC,0.05069083064504926
60776,GWW,SLB,-0.5864048802770433
60777,GWW,STX,0.9110901348425271
60778,GWW,SEE,0.7491510824426515
60779,GWW,SRE,0.029779711903781328
60780,GWW,SHW,0.9318306428051452
60781,GWW,SIG,0.7425715297117897
60782,GWW,SPG,0.8952099421460661
60783,GWW,SWKS,0.5955826640586388
60784,GWW,SLG,0.8591565735086505
60785,GWW,SNA,0.6888430688967433
60786,GWW,SO,0.22527183383729993
60787,GWW,LUV,0.7389752040275174
60788,GWW,SWK,0.48454308090837134
60789,GWW,SBUX,-0.30663620667971353
60790,GWW,STT,0.600390758460093
60791,GWW,SRCL,0.874265551455352
60792,GWW,SYK,0.9764047460688913
60793,GWW,SYF,0.905704136781567
60794,GWW,SNPS,0.8641311018236693
60795,GWW,SYY,0.948290855437716
60796,GWW,TROW,0.8531255673506304
60797,GWW,TPR,0.9538763367000372
60798,GWW,TGT,0.9286458280182612
60799,GWW,TEL,0.8741834497360824
60800,GWW,FTI,0.45448626559874733
60801,GWW,TXN,0.7084748045224112
60802,GWW,TXT,0.9123003860434116
60803,GWW,BK,0.9189164643327189
60804,GWW,CLX,0.8977870875000254
60805,GWW,COO,0.9131263427384909
60806,GWW,HSY,0.28792015596070575
60807,GWW,MOS,-0.6732077191121677
60808,GWW,TRV,0.9690228373844189
60809,GWW,DIS,0.9474979518469024
60810,GWW,TMO,0.8820908304485507
60811,GWW,TJX,0.9266864045895026
60812,GWW,TSCO,0.9416431520385615
60813,GWW,TDG,0.9866114284864032
60814,GWW,TRIP,0.9525936113548704
60815,GWW,FOXA,-0.15681844369072148
60816,GWW,FOX,-0.29990624460933596
60817,GWW,TSN,0.851405385948587
60818,GWW,USB,0.7682348483859988
60819,GWW,UDR,0.42247625026770763
60820,GWW,ULTA,0.903922304870094
60821,GWW,UAA,0.36131264296085625
60822,GWW,UA,0.46277964724227943
60823,GWW,UNP,0.8770326130625866
60824,GWW,UAL,0.7838311072327783
60825,GWW,UNH,-0.7002132857553394
60826,GWW,UPS,-0.009118186263015277
60827,GWW,URI,0.968927285568563
60828,GWW,UHS,0.9569393570615227
60829,GWW,UNM,0.47175198806728824
60830,GWW,VFC,-0.38780027348951573
60831,GWW,VLO,0.7927910439215236
60832,GWW,VTR,0.07387802336514122
60833,GWW,VRSN,-0.7146283402662413
60834,GWW,VRSK,0.2964287173239189
60835,GWW,VZ,0.8475641068316657
60836,GWW,VRTX,0.7420281549429628
60837,GWW,V,0.9702838153696286
60838,GWW,VNO,0.567763595676021
60839,GWW,VMC,0.9367966037833149
60840,GWW,WMT,0.7836060163750613
60841,GWW,WBA,-0.17164972290416308
60842,GWW,WM,0.9746478703716231
60843,GWW,WAT,0.8910985784062223
60844,GWW,WEC,-0.4367668712452886
60845,GWW,WFC,0.9271259756818744
60846,GWW,WDC,0.9336830588108994
60847,GWW,WU,0.4953270188903504
60848,GWW,WRK,0.87810877516369
60849,GWW,WY,0.8331641378725154
60850,GWW,WHR,-0.5262199850178703
60851,GWW,WMB,0.4575255764022912
60852,GWW,WYNN,0.7872212762708682
60853,GWW,XEL,-0.560578062506791
60854,GWW,XRX,0.7288097694346232
60855,GWW,XYL,0.9673716598345681
60856,GWW,YUM,0.9113022222069874
60857,GWW,ZBH,0.8982230062851744
60858,GWW,ZION,0.6218677675200692
60859,GWW,ZTS,0.3516793198001532
60860,HAL,HBI,-0.07563721326866082
60861,HAL,HOG,-0.3591523410354821
60862,HAL,HIG,-0.457939244732366
60863,HAL,HAS,0.40814974742082144
60864,HAL,HCA,-0.5041234505719097
60865,HAL,HCP,-0.2648112011993244
60866,HAL,HP,0.7677756221536329
60867,HAL,HSIC,-0.4899356694474872
60868,HAL,HES,0.7409332629443217
60869,HAL,HPE,0.2150284581836059
60870,HAL,HLT,-0.5725296150483612
60871,HAL,HOLX,-0.4648880285525058
60872,HAL,HD,-0.6404976510284931
60873,HAL,HON,-0.6443760024035828
60874,HAL,HRL,0.4439435017986641
60875,HAL,HST,-0.6631726784246184
60876,HAL,HPQ,-0.5904298628418735
60877,HAL,HUM,0.4853045730649502
60878,HAL,HBAN,-0.6557541627161039
60879,HAL,HII,-0.5591792863478284
60880,HAL,IDXX,-0.7778600215569359
60881,HAL,ITW,-0.6138456500178923
60882,HAL,ILMN,-0.34003491611705194
60883,HAL,INCY,-0.5235817570044495
60884,HAL,IR,-0.5358584158307316
60885,HAL,INTC,-0.7223788373344857
60886,HAL,ICE,-0.5829650130259407
60887,HAL,IBM,-0.569883501261258
60888,HAL,IP,-0.22530460329671556
60889,HAL,IPG,-0.6566450837467955
60890,HAL,IFF,-0.6514084652939253
60891,HAL,INTU,-0.661093213625083
60892,HAL,ISRG,-0.6253567304322366
60893,HAL,IVZ,-0.6730254359501214
60894,HAL,IQV,-0.4573642479713264
60895,HAL,IRM,-0.401356131531045
60896,HAL,JBHT,-0.5848799112320379
60897,HAL,SJM,-0.6452086840686917
60898,HAL,JNJ,-0.5180558848631621
60899,HAL,JCI,-0.3261800922198945
60900,HAL,JPM,-0.5028996944780407
60901,HAL,JNPR,-0.6346025887499622
60902,HAL,K,-0.6740984810592797
60903,HAL,KEY,-0.6665778531769765
60904,HAL,KMB,-0.05849953512344054
60905,HAL,KIM,-0.7233578632021519
60906,HAL,KMI,-0.25849103614643293
60907,HAL,KLAC,-0.5139866605659177
60908,HAL,KSS,-0.6732470116478994
60909,HAL,KHC,-0.7880629482984766
60910,HAL,KR,-0.05979356956955412
60911,HAL,LH,-0.7986632810473466
60912,HAL,LRCX,-0.5170798106585289
60913,HAL,LEG,0.047978884478738854
60914,HAL,LEN,-0.684543587854326
60915,HAL,LLY,-0.3314617787961167
60916,HAL,LNC,-0.4783620879834434
60917,HAL,LKQ,0.04365585298132571
60918,HAL,LMT,0.022348000509015368
60919,HAL,L,-0.5599650510999735
60920,HAL,LOW,-0.4318836444371355
60921,HAL,LYB,-0.20915607426109187
60922,HAL,MTB,-0.5717455421455458
60923,HAL,MAC,-0.6603666171466742
60924,HAL,M,-0.7000600351064185
60925,HAL,MRO,0.8870824387922226
60926,HAL,MPC,-0.10853145535570052
60927,HAL,MAR,-0.5909187765690447
60928,HAL,MMC,-0.2623919931957667
60929,HAL,MLM,-0.45202121245022636
60930,HAL,MAS,-0.6543500155999652
60931,HAL,MA,-0.5028699269000467
60932,HAL,MAT,0.6082570981048401
60933,HAL,MKC,-0.3306791860043529
60934,HAL,MCD,-0.850038081882749
60935,HAL,MCK,-0.36878590093129887
60936,HAL,MDT,-0.737771015605887
60937,HAL,MRK,-0.5294768493587625
60938,HAL,MET,-0.47269534904603083
60939,HAL,MTD,-0.4754009781089822
60940,HAL,MGM,-0.6441244023338589
60941,HAL,MCHP,-0.5259009534235091
60942,HAL,MU,-0.3228034788068779
60943,HAL,MSFT,-0.6088030314371521
60944,HAL,MAA,-0.1405479569860951
60945,HAL,MHK,-0.5202089200295077
60946,HAL,TAP,-0.36646139460811483
60947,HAL,MDLZ,-0.8276323593206395
60948,HAL,MNST,-0.6019377641887073
60949,HAL,MCO,-0.7432108741776049
60950,HAL,MS,-0.5387574524242668
60951,HAL,MSI,-0.5345977622405277
60952,HAL,NDAQ,-0.5114708278454579
60953,HAL,NOV,0.52369293210268
60954,HAL,NAVI,-0.01903314505911919
60955,HAL,NTAP,-0.41804819246993485
60956,HAL,NFLX,-0.5207425163344289
60957,HAL,NWL,-0.5568384910149284
60958,HAL,NEM,0.3086460877851431
60959,HAL,NWSA,-0.5535003117649421
60960,HAL,NWS,-0.5809536154771666
60961,HAL,NEE,-0.35894035258197304
60962,HAL,NKE,-0.28765357142491893
60963,HAL,NI,-0.24498914681942463
60964,HAL,JWN,-0.6584329577804521
60965,HAL,NSC,-0.6167898821405159
60966,HAL,NTRS,-0.6787491729636983
60967,HAL,NOC,0.30978266664651954
60968,HAL,NCLH,-0.4327664240301152
60969,HAL,NRG,-0.3745130542298903
60970,HAL,NUE,-0.5556423635194601
60971,HAL,NVDA,-0.31047096131307317
60972,HAL,ORLY,-0.335111337650623
60973,HAL,OXY,0.8432571590557645
60974,HAL,OMC,-0.5745593983525906
60975,HAL,OKE,-0.1966294299104024
60976,HAL,ORCL,0.0011616993607681339
60977,HAL,PCAR,-0.40584810655996156
60978,HAL,PKG,-0.41263885691062235
60979,HAL,PH,-0.5385389724734345
60980,HAL,PDCO,0.3605990793608158
60981,HAL,PAYX,-0.5467398867422891
60982,HAL,PYPL,-0.4188692764475564
60983,HAL,PNR,-0.4308644438236474
60984,HAL,PEP,-0.4250714876156224
60985,HAL,PRGO,-0.34780245330570353
60986,HAL,PFE,0.704191719868294
60987,HAL,PCG,-0.4184932651293491
60988,HAL,PM,-0.10514616413390657
60989,HAL,PSX,-0.4702481507468113
